targetName,center,galaxyName,environment,degreesJ2000RA_DecAGN,degreesJ2000RA_DecGalaxy,likelihood,likelihood_1.5,virialRadius,d^1.5,impactParameter (kpc),redshiftDistances,vcorrGalaxy (km/s),radialVelocity (km/s),vel_diff,distGalaxy (Mpc),AGN S/N,majorAxis (kpc),minorAxis (kpc),inclination (deg),positionAngle (deg),azimuth (deg),RC3flag,RC3type,RC3inc (deg),RC3pa (deg),morphology,final_morphology,galaxyRedshift,AGNredshift,spectrumStatus,include,include_vir,include_custom,Lya_v,vlimits,Lya_W,Na,b,identified,comment
RX_J0714.5+7408,2649,UGC03730,4,"('108.65083333333334', '74.1361111111111')","('108.585', '73.47694')",0.0018137095934616214,0.0006023067369817205,184.55485695962207,170.10127277595544,460.3665707242838,x,2790.0,2709.0,60.0,40.0,x,30.7,19.7,50.0,166.0,15.6,169.1,.RING..,-99.99,165.0,x,x,0.009036,0.371,x,?,False,False,2649,"2596, 2714",106pm9,2.26E13 pm 2.12E12,40.0pm 2.0,done,center is 2655 : VIRIAL AND CUSTOM INCLUDE MISMATCH : VIRIAL AND CUSTOM INCLUDE MISMATCH : VIRIAL AND CUSTOM INCLUDE MISMATCH : VIRIAL AND CUSTOM INCLUDE MISMATCH
RX_J0714.5+7408,4074,UGC03717,1,"('108.65083333333334', '74.1361111111111')","('108.31017', '73.84314')",0.11261375272555554,0.14340061903705853,209.9225965756117,225.06221362103412,286.210921891027,x,4269.0,4188.0,114.0,53.3,x,37.0,17.8,61.0,115.0,82.6,125.36,.S..4..,0.36,103.0,Sbc,Sbc,0.01397,0.371,x,?,True,True,4074,"4030, 4114",58pm7,1.18E13 pm 1.65E12,29.0pm 2.0,done,center is 4072 : ONLY 1 GALAXY : ONLY 1 GALAXY : ONLY 1 GALAXY : ONLY 1 GALAXY
RX_J0714.5+7408,4264,UGC03717,1,"('108.65083333333334', '74.1361111111111')","('108.31017', '73.84314')",0.13489056851508752,0.1717675733128703,209.9225965756117,225.06221362103412,286.210921891027,x,4269.0,4188.0,-76.0,53.3,x,37.0,17.8,61.0,115.0,82.6,125.36,.S..4..,0.36,103.0,Sbc,Sbc,0.01397,0.371,x,?,True,True,4264,"4164, 4354",410pm9,1.70E14 pm 7.19E12,43.8pm 2.6,done,"very likely Lya, but not yet fully identified, center is 4259 : ONLY 1 GALAXY : ONLY 1 GALAXY : ONLY 1 GALAXY : ONLY 1 GALAXY"
RX_J0714.5+7408,5317.0,x,0,"('108.65083', '74.13639')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.371,x,False,False,False,5317,"5294, 5380",39pm8,7.55E12 pm 1.57E12,37.0pm 1.9,done,"very weak, center is 5337 : NO GALAXIES : NO GALAXIES : NO GALAXIES : NO GALAXIES"
RX_J0714.5+7408,9558.0,x,0,"('108.65083', '74.13639')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.371,x,False,False,False,9558,"9562, 9592",14pm4,2.87E12 pm 8.92E11,9.9pm 4.1,done,"very weak, center is 9577 : NO GALAXIES : NO GALAXIES : NO GALAXIES : NO GALAXIES"
RX_J1330.8+3119,1740,SDSSJ133025.22+304141.9,6,"('202.72208333333333', '31.325277777777778')","('202.60509', '30.69498')",0.0,0.0,10.771825341804764,0.3535533905932738,325.4846779707639,x,2075.0,1799.0,59.0,29.22,x,0.5,0.0,87.0,105.0,84.0,-99.99,x,-99.99,-99,Extended_Src_[SDSS],Extended_Src_[SDSS],0.006,0.241,x,?,False,False,1740,"1654, 1810",153pm18,3.35E13 pm 4.54E12,53.7pm 2.3,f:Lya,"f:Lya labeled at 1740, I measure 1732 : VIRIAL AND CUSTOM INCLUDE MISMATCH : VIRIAL AND CUSTOM INCLUDE MISMATCH : VIRIAL AND CUSTOM INCLUDE MISMATCH : VIRIAL AND CUSTOM INCLUDE MISMATCH"
RX_J1330.8+3119,2654.0,x,0,"('202.72167', '31.32556')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.241,x,False,False,False,2654,"2560, 2764",423pm17,1.56E14 pm 1.12E13,49.8pm 2.9,f:Lya,"f:Lya labeled at 2654, center is 2662. This galaxy is tiny, far away, and has no info (phot redshifts also).  : ONLY 1 GALAXY : NO GALAXIES : NO GALAXIES : NO GALAXIES"
RX_J1330.8+3119,2822.0,x,0,"('202.72167', '31.32556')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.241,x,False,False,False,2822,"2779, 2865",58pm13,1.19E13 pm 2.93E12,36.8pm 3.4,no,"Not marked, possibly weak Lya. This galaxy is tiny, far away, and has no info (phot redshifts also). Center is 2822 : NO GALAXIES : NO GALAXIES : NO GALAXIES : NO GALAXIES"
RX_J1330.8+3119,4839,UGC08496,7,"('202.72208333333333', '31.325277777777778')","('202.57235', '31.333')",0.9043937916695317,0.7509772063046128,180.80449454089424,162.67634124235767,160.70637251563508,x,5102.0,4827.0,-12.0,71.86,x,29.8,14.9,60.0,-99,12.5,80.94,.S?....,-99.99,-99,S?,S?,0.016101,0.241,x,?,True,True,4839,"4735, 4943",413pm16,1.42E14 pm 9.19E12,51.4pm 2.6,f:Lya,"good. Several other, closer galaxies. Just a bit too ambiguous, center is 4839 : VIRIAL AND CUSTOM INCLUDE MISMATCH : VIRIAL AND CUSTOM INCLUDE MISMATCH : VIRIAL AND CUSTOM INCLUDE MISMATCH"
RX_J1330.8+3119,7401,UGC08492,4,"('202.72208333333333', '31.325277777777778')","('202.52721', '31.38811')",0.07805281710824868,0.059550232650292065,189.50277383522754,180.1714711046119,302.382809816302,x,7689.0,7414.0,13.0,97.4,x,31.9,28.7,26.0,117.0,6.3,44.48,.S?....,-99.99,-99,S0,S0,0.02473,0.241,x,?,True,True,7401,"7325, 7497",330pm15,1.09E14 pm 7.83E12,45.6pm 2.3,f:Lya,"f:Lya labeled at 7401, center is 7411. Somewhat ambiguous, and totally face on (can't determine azimuth). UGC08498 is b = 580, and is huge : VIRIAL AND CUSTOM INCLUDE MISMATCH : VIRIAL AND CUSTOM INCLUDE MISMATCH : VIRIAL AND CUSTOM INCLUDE MISMATCH"
RX_J1330.8+3119,10180.0,x,0,"('202.72167', '31.32556')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.241,x,False,False,False,10180,"10046, 10314",817pm13,4.14E14 pm 2.43E13,83.2pm 1.6,f:Lya,"f:Lya labeled at 10191, I measure 10180. I don't have galaxy information out this far : NO GALAXIES : NO GALAXIES : NO GALAXIES : NO GALAXIES"
RX_J1503.2+6810,7205.0,x,0,"('225.81875', '68.16833')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.114,x,False,False,False,7205,"7124, 7264",180pm16,4.11E13 pm 4.49E12,43.1pm 3.0,Lya,"Lya marked at 7205, center is 7194 : NEEDS TO BE IDENTIFIED : NO GALAXIES : NO GALAXIES : NO GALAXIES : NO GALAXIES"
RX_J1503.2+6810,8231.0,x,0,"('225.81875', '68.16833')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.114,x,False,False,False,8231,"8208, 8256",29pm10,6.20E12 pm 2.21E12,13.3pm 4.1,no,"weak, center is 8232 : NEEDS TO BE IDENTIFIED : NO GALAXIES : NO GALAXIES : NO GALAXIES : NO GALAXIES"
RX_J1503.2+6810,8835.0,x,0,"('225.81875', '68.16833')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.114,x,False,False,False,8835,"8746, 8894",266pm15,7.45E13 pm 5.61E12,43.1pm 3.1,Lya,"Lya marked at 8845, center is 8820, blended : NEEDS TO BE IDENTIFIED : NO GALAXIES : NO GALAXIES : NO GALAXIES : NO GALAXIES"
RX_J1503.2+6810,10122,MCG+11-18-020,1,"('225.81833333333333', '68.16833333333334')","('225.56167', '68.26181')",0.007589149476426911,0.03100937409671413,249.77490207506148,328.4055054349729,325.1692001115787,x,9912.0,9765.0,-357.0,139.6,x,47.6,30.5,50.0,135.0,0.6,-99.99,x,-99.99,-99,x,x,0.032573,0.114,x,?,False,True,10122,"10080, 10170",44pm14,8.89E12 pm 2.98E12,29.4pm 5.1,Lya,center is 10127 : NEEDS TO BE IDENTIFIED : ONLY 1 GALAXY : ONLY 1 GALAXY : ONLY 1 GALAXY : ONLY 1 GALAXY
SBS1503+570,706,NGC5907,16,"('226.23166666666665', '56.82222222222222')","('228.97404', '56.32877')",0.07779033043842506,0.25766593044021935,260.533669654627,359.9364054940817,413.23244793203645,x,843.0,667.0,-39.0,14.9,x,50.6,8.1,81.0,155.0,46.8,755.36,.SAS5*/,-99.99,155.0,SA(s)c:_sp_HII:,SA(s)c:_sp_HII:,0.002225,0.3589,x,?,False,True,706,"631, 757",302pm24,9.17E13 pm 1.24E13,42.1pm 1.7,Lya,"Lya marked 705, center is 694 ; ambiguous = other nearby large galaxies: NGC5866, KUG1513+566, NGC5879 : VIRIAL AND CUSTOM INCLUDE MISMATCH : VIRIAL AND CUSTOM INCLUDE MISMATCH : VIRIAL AND CUSTOM INCLUDE MISMATCH"
SBS1503+570,8920.0,x,0,"('226.2315', '56.8223')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.3589,x,False,False,False,8920,"8780, 9036",587pm16,2.14E14 pm 1.18E13,69.6pm 2.1,Lya,"Lya marked 8920, center is 8908; two galaxies with 500 < v < 800 km/s = SDSSJ150606.34+563934.6, SDSSJ150659.06+564203.2 : NO GALAXIES : NO GALAXIES : NO GALAXIES : NO GALAXIES"
SBS1537+577,754,UMaDwarf,1,"('234.54166666666666', '57.603611111111114')","('158.72', '51.92')",-99.99,-99.99,-99.99,-99.99,72.93932335009727,x,1313.0,1101.0,347.0,0.1,x,-99.99,-99.99,-99,-99,0.6,-99.99,x,-99.99,-99,dSph,dSph,0.003673,0.0734,x,?,False,False,754,"687, 809",146pm36,3.28E13 pm 9.49E12,44.9pm2.8,Lya,center is 748 : ONLY 1 GALAXY : ONLY 1 GALAXY : ONLY 1 GALAXY : ONLY 1 GALAXY
SBS1537+577,3279,NGC5987,4,"('234.54166666666666', '57.603611111111114')","('234.98904', '58.07953')",0.02380581175885545,0.16872707518256294,311.6475012823702,531.3195046297471,432.81998760762644,x,3170.0,3010.0,-269.0,46.6,x,65.6,28.2,65.0,60.0,33.3,250.12,.S..3..,-99.99,165.0,Sb,Sb,0.01004,0.0734,x,?,False,True,3279,"3174, 3380",358pm30,9.55E13 pm 1.07E13,64.4pm 2.7,Lya,center is 3277 : VIRIAL AND CUSTOM INCLUDE MISMATCH : VIRIAL AND CUSTOM INCLUDE MISMATCH : VIRIAL AND CUSTOM INCLUDE MISMATCH
SBS1537+577,3549,SDSSJ153802.75+573018.3,3,"('234.54166666666666', '57.603611111111114')","('234.5115', '57.50508')",0.31323764170903196,0.00021270438177556025,84.52560428369547,31.149622790653503,90.5013532448277,x,3687.0,3525.0,-24.0,51.93,x,9.9,1.8,80.0,24.0,14.7,-99.99,x,-99.99,-99,Sd(f),Sd(f),0.011759,0.0734,x,?,True,False,3549,"3456, 3670",447pm28,1.40E14 pm 1.38E13,53.2pm 3.6,Lya,center is 3563 : VIRIAL VS CUSTOM RESULT MISMATCH : VIRIAL AND CUSTOM INCLUDE MISMATCH : VIRIAL AND CUSTOM INCLUDE MISMATCH : VIRIAL AND CUSTOM INCLUDE MISMATCH
SBS1537+577,3549,SDSSJ153802.75+573018.3,3,"('234.54166666666666', '57.603611111111114')","('234.5115', '57.50508')",0.31323764170903196,0.00021270438177556025,84.52560428369547,31.149622790653503,90.5013532448277,x,3687.0,3525.0,-24.0,51.93,x,9.9,1.8,80.0,24.0,14.7,-99.99,x,-99.99,-99,Sd(f),Sd(f),0.011759,0.0734,x,?,True,False,3549,"3456, 3670",447pm28,1.40E14 pm 1.38E13,53.2pm 3.6,Lya,center is 3563 : VIRIAL VS CUSTOM RESULT MISMATCH : VIRIAL AND CUSTOM INCLUDE MISMATCH : VIRIAL AND CUSTOM INCLUDE MISMATCH : VIRIAL AND CUSTOM INCLUDE MISMATCH
SBS1537+577,4077,SBS1540+576,1,"('234.54166666666666', '57.603611111111114')","('235.29007', '57.53141')",1.8247691237887002e-24,0.0,54.205369237839186,11.857824421031035,388.69667857612836,x,3878.0,3717.0,-360.0,54.61,x,5.2,3.0,55.0,36.0,64.2,-99.99,x,-99.99,-99,x,x,0.012399,0.0734,x,?,False,False,4077,"4032, 4148",72pm25,1.47E13 pm 5.48E12,45.0pm 3.8,Lya,center is 4090 : VIRIAL AND CUSTOM INCLUDE MISMATCH : ONLY 1 GALAXY : ONLY 1 GALAXY : ONLY 1 GALAXY
SBS1537+577,8466.0,x,0,"('234.54167', '57.60361')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.0734,x,False,False,False,8466,"8413, 8501",48pm21,9.79E12 pm 4.38E12,31.1pm 7.9,Lya,center is 8457 : NO GALAXIES : NO GALAXIES : NO GALAXIES : NO GALAXIES
SBS1537+577,9008.0,x,0,"('234.54167', '57.60361')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.0734,x,False,False,False,9008,"8983, 9033",54pm14,1.23E13 pm 3.69E12,,no,"Not marked, but I see Lya here : NO GALAXIES : NO GALAXIES : NO GALAXIES : NO GALAXIES"
SBS1537+577,9190.0,x,0,"('234.54167', '57.60361')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.0734,x,False,False,False,9190,"9160, 9224",67pm16,1.47E13 pm 4.07E12,22.4pm 1.9,Lya,center is 9192 : NO GALAXIES : NO GALAXIES : NO GALAXIES : NO GALAXIES
SBS1537+577,9824.0,x,0,"('234.54167', '57.60361')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.0734,x,False,False,False,9824,"9795, 9845",40pm15,8.29E12 pm 3.39E12,18.6pm 2.9,Lya,center is 9820 : NO GALAXIES : NO GALAXIES : NO GALAXIES : NO GALAXIES
SDSSJ080838.80+051440.0,1448,UMaDwarf,1,"('122.16166666666668', '5.2444444444444445')","('158.72', '51.92')",-99.99,-99.99,-99.99,-99.99,97.0012114913264,x,1313.0,1101.0,-347.0,0.1,x,-99.99,-99.99,-99,-99,43.1,-99.99,x,-99.99,-99,dSph,dSph,0.003673,0.361,x,?,False,False,1448,"1410, 1488",103pm25,2.37E13 pm 6.83E12,27.5pm 3.5,done,center is 1449 : NO GALAXIES : ONLY 1 GALAXY : ONLY 1 GALAXY : ONLY 1 GALAXY
SDSSJ080838.80+051440.0,2474.0,x,0,"('122.16167', '5.24444')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.361,x,False,False,False,2474,"2400, 2514",133pm23,3.03E13 pm 6.05E12,40.8pm 2.2,done,center is 2457 : NO GALAXIES : NO GALAXIES : NO GALAXIES : NO GALAXIES
SDSSJ080838.80+051440.0,2596.0,x,0,"('122.16167', '5.24444')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.361,x,False,False,False,2596,"2520, 2660",294pm21,9.38E13 pm 1.08E13,39.8pm 3.2,done,center is 2590 : NO GALAXIES : NO GALAXIES : NO GALAXIES : NO GALAXIES
SDSSJ080838.80+051440.0,4158.0,x,0,"('122.16167', '5.24444')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.361,x,False,False,False,4158,"4080, 4236",189pm23,4.30E13 pm 6.24E12,56.5pm 2.8,no,"Not labeled, looks like Lya to me : NO GALAXIES : NO GALAXIES : NO GALAXIES : NO GALAXIES"
SDSSJ080838.80+051440.0,4351.0,x,0,"('122.16167', '5.24444')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.361,x,False,False,False,4351,"4272, 4386",187pm20,4.69E13 pm 6.39E12,39.2pm 1.6,done,center is 4329 : NO GALAXIES : NO GALAXIES : NO GALAXIES : NO GALAXIES
SDSSJ080838.80+051440.0,4848.0,x,0,"('122.16167', '5.24444')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.361,x,False,False,False,4848,"4769, 4895",158pm22,3.73E13 pm 6.01E12,41.7pm 3.9,done,center is 4832 : NO GALAXIES : NO GALAXIES : NO GALAXIES : NO GALAXIES
SDSSJ080838.80+051440.0,8740,UGC04239,2,"('122.16166666666668', '5.2444444444444445')","('121.99208', '5.20667')",0.15639810026522144,0.8660756041328146,278.7260738002193,416.82263854066275,378.30076190709747,x,8893.0,8763.0,23.0,125.25,x,55.8,40.2,44.0,115.0,37.6,-99.99,x,-99.99,-99,S,S,0.02923,0.361,x,?,True,True,8740,"8560, 8876",883pm24,3.38E14 pm 2.10E13,92.6pm 2.1,done,center is 8718
SDSSJ080838.80+051440.0,8927,UGC04239,4,"('122.16166666666668', '5.2444444444444445')","('121.99208', '5.20667')",0.08090128286826444,0.44800178081723613,278.7260738002193,416.82263854066275,378.30076190709747,x,8893.0,8763.0,-164.0,125.25,x,55.8,40.2,44.0,115.0,37.6,-99.99,x,-99.99,-99,S,S,0.02923,0.361,x,?,False,True,8927,"8870, 8974",130pm19,3.37E13 pm 5.54E12,25.6pm 4.4,done,center is 8922 : VIRIAL AND CUSTOM INCLUDE MISMATCH : VIRIAL AND CUSTOM INCLUDE MISMATCH : VIRIAL AND CUSTOM INCLUDE MISMATCH
SDSSJ080838.80+051440.0,9760.0,x,0,"('122.16167', '5.24444')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.361,x,False,False,False,9760,"9728, 9788",58pm15,1.25E13 pm 3.52E12,22.2pm 1.7,done,center is 9758 : ONLY 1 GALAXY : NO GALAXIES : NO GALAXIES : NO GALAXIES
SDSSJ080838.80+051440.0,10195.0,x,0,"('122.16167', '5.24444')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.361,x,False,False,False,10195,"10048, 10344",780pm24,3.02E14 pm 1.97E13,80.6pm 2.2,done,center is 10196 : NO GALAXIES : NO GALAXIES : NO GALAXIES : NO GALAXIES
SDSSJ135341.03+361948.0,6172.0,x,0,"('208.42083', '36.33')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.147,x,False,False,False,6172,"6074, 6254",274pm10,7.25E13 pm 3.28E12,50.2pm 2.3,done,center is 6164 : NO GALAXIES : NO GALAXIES : NO GALAXIES : NO GALAXIES
SDSSJ135341.03+361948.0,6419.0,x,0,"('208.42083', '36.33')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.147,x,False,False,False,6419,"6388, 6450",48pm7,9.82E12 pm 1.51E12,23.6pm 2.6,no,"not marked, but looks like a small Lya line here : NO GALAXIES : NO GALAXIES : NO GALAXIES : NO GALAXIES"
SDSSJ135341.03+361948.0,6531.0,x,0,"('208.42083', '36.33')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.147,x,False,False,False,6531,"6450, 6600",450pm6,2.05E14 pm 9.45E12,45.3pm 2.0,done,center is 6525 : NO GALAXIES : NO GALAXIES : NO GALAXIES : NO GALAXIES
SDSSJ135341.03+361948.0,6642.0,x,0,"('208.42083', '36.33')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.147,x,False,False,False,6642,"6600, 6720",233pm8,7.37E13 pm 3.53E12,32.2pm 3.3,done,center is 6660 : NO GALAXIES : NO GALAXIES : NO GALAXIES : NO GALAXIES
SDSSJ140428.30+335342.0,1521.0,x,0,"('211.11792', '33.895')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.549,x,False,False,False,1521,"1470, 1582",162pm23,4.21E13 pm 7.11E12,30.2pm 3.5,working,center is 1526 : NO GALAXIES : NO GALAXIES : NO GALAXIES : NO GALAXIES
SDSSJ140428.30+335342.0,1717.0,x,0,"('211.11792', '33.895')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.549,x,False,False,False,1717,"1634, 1794",349pm24,1.21E14 pm 1.45E13,41.3pm 2.4,working,center is 1714 : NO GALAXIES : NO GALAXIES : NO GALAXIES : NO GALAXIES
SDSSJ140428.30+335342.0,2827.0,x,0,"('211.11792', '33.895')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.549,x,False,False,False,2827,"2800, 2856",45pm18,9.51E12 pm 4.13E12,22.3pm 5.3,working,center is 2828 : NO GALAXIES : NO GALAXIES : NO GALAXIES : NO GALAXIES
SDSSJ140428.30+335342.0,4621.0,x,0,"('211.11792', '33.895')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.549,x,False,False,False,4621,"4606, 4642",34pm15,7.44E12 pm 3.52E12,11.9pm 4.1,working,center is 4624 : NO GALAXIES : NO GALAXIES : NO GALAXIES : NO GALAXIES
SDSSJ140428.30+335342.0,5769.0,x,0,"('211.11792', '33.895')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.549,x,False,False,False,5769,"5712, 5834",314pm21,9.92E13 pm 1.22E13,38.1pm 2.2,working,center is 5773 : NO GALAXIES : NO GALAXIES : NO GALAXIES : NO GALAXIES
SDSSJ140428.30+335342.0,7884,PGC050168,2,"('211.11791666666667', '33.895')","('211.12182', '33.95337')",1.4140018058273915,1.3839151358423725,192.36238102378877,186.13429560400738,108.15117666699489,x,8177.0,7919.0,35.0,106.0,x,32.6,11.7,69.0,120.0,63.2,-99.99,x,-99.99,-99,Spiral,Spiral,0.026415,0.549,x,?,False,True,7884,"7745, 8023",889pm28,2.82E14 pm 2.03E13,93.4pm 1.2,working,center is 7884. SDSSJ140425.82+335552.8 is probably a large satellite galaxy : VIRIAL AND CUSTOM INCLUDE MISMATCH : VIRIAL AND CUSTOM INCLUDE MISMATCH : VIRIAL AND CUSTOM INCLUDE MISMATCH : VIRIAL AND CUSTOM INCLUDE MISMATCH
TON1009,1961,NGC2770,4,"('137.27583333333334', '32.608333333333334')","('137.39045', '33.12353')",0.03240395809502562,0.0007587986252151324,144.33861620616153,99.69139882657882,267.1073626813135,x,2143.0,1947.0,-14.0,29.2,x,21.5,5.6,75.0,150.0,40.6,228.11,.SAS5*.,-99.99,148.0,SA(s)c:,SA(s)c:,0.006494,0.809,x,?,True,False,1961,"1854, 2048",350pm21,1.05E14 pm 8.11E12,55.0pm3.5,Lya,"Lya labeled at 1961 _ I measure 1951, looks blended : VIRIAL AND CUSTOM INCLUDE MISMATCH"
TON1009,3792,MCG+06-20-036NED01,2,"('137.27583333333334', '32.608333333333334')","('137.33077', '33.12324')",1.9069096253176486e-10,3.104084307871736e-43,105.23055156994991,50.1543218476733,495.71455758335406,x,3901.0,3705.0,-87.0,54.94,x,13.6,6.1,63.0,102.0,83.1,-99.99,x,-99.99,-99,x,x,0.012359,0.809,x,?,False,False,3792,"3750, 3832",132pm12,3.44E13 pm 3.81E12,26.3pm 2.5,Lya,Lya labeled at 3792 _ I measure 3791. Ambigous : VIRIAL AND CUSTOM INCLUDE MISMATCH : VIRIAL AND CUSTOM INCLUDE MISMATCH : VIRIAL AND CUSTOM INCLUDE MISMATCH : VIRIAL AND CUSTOM INCLUDE MISMATCH
TON1009,4285,IC2439,2,"('137.27583333333334', '32.608333333333334')","('137.16024', '32.59295')",0.23676138431795965,0.0001339290460612869,90.89938664159877,36.4828726939094,108.92016727584061,x,4495.0,4299.0,14.0,63.3,x,11.0,3.5,71.0,30.0,51.0,-99.99,.L?....,-99.99,-99,S0?,S0?,0.01434,0.809,x,?,False,False,4285,"4200, 4390",343pm17,1.26E14 pm 1.06E13,42.1pm 3.5,Lya,"Lya labeled at 4285 _ I measure 4295, loose galaxy group : VIRIAL AND CUSTOM INCLUDE MISMATCH"
TON1009,7915.0,x,0,"('137.27542', '32.60861')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.809,x,False,False,False,7915,"7870, 7960",72pm16,1.49E13 pm 3.66E12,31.5pm 3.1,Lya,"Lya labeled at 7944 _ I see two separate lines, at 7915 & 7995 : NO GALAXIES : NO GALAXIES : NO GALAXIES : NO GALAXIES"
TON1009,7995.0,x,0,"('137.27542', '32.60861')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.809,x,False,False,False,7995,"7960, 8030",66pm13,1.45E13 pm 3.16E12,26.0pm 1.4,Lya,"Lya labeled at 7944 _ I see two separate lines, at 7915 & 7995 : NO GALAXIES : NO GALAXIES : NO GALAXIES : NO GALAXIES"
RBS1768,4869.0,x,0,"('324.70708', '-38.47778')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,x,False,False,False,4869,"4820, 4902",39pm6,7.79E12 pm 1.22E12,29.7pm 1.5,Lya,center is 4861 : NO GALAXIES : NO GALAXIES
RBS1768,5755.0,x,0,"('324.70708', '-38.47778')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,x,False,False,False,5755,"5662, 5828",378pm6,1.29E14 pm 3.52E12,45.8pm 2.4,Lya,center is 5745 : NO GALAXIES : NO GALAXIES
RBS1768,5863.0,x,0,"('324.70708', '-38.47778')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,x,False,False,False,5863,"5826, 5924",102pm6,2.31E13 pm 1.52E12,32.0pm 2.8,Lya,center is 5875 : NO GALAXIES : NO GALAXIES
RBS1768,6531.0,x,0,"('324.70708', '-38.47778')","('x', 'x')",-99,-99,-99,-99,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,x,False,False,False,6531,"6510, 6554",13pm5,2.46E12 pm 8.98E11,13.4pm 3.1,Lya,"center is 6532, very weak : NO GALAXIES : NO GALAXIES"
RBS1768,9360,PGC067067,1,"('324.7079166666667', '-38.477777777777774')","('324.43825', '-38.49256')",0.008986431140428719,0.035878194724885674,241.01580330753413,303.8838725566068,465.5998339556428,x,8951.0,9162.0,-198.0,126.07,x,45.2,5.0,84.0,160.0,74.0,-99.99,x,-99.99,-99,Sb,Sb,0.030561,,x,?,False,True,9360,"9288, 9426",364pm4,1.38E14 pm 4.07E12,43.6pm 1.6,Lya,center is 9357 : ONLY 1 GALAXY : ONLY 1 GALAXY
